Waldort,WE-Typ,U,I_A,W_S,SW,STOE,VTYP,UELH,UENH,VB
745D1,WO,0,0,0,0,0,0,0,0,0
745D2,WO,0,0,0,0,0,0,0,0,0
745E0,WO,0,0,0,0,0,0,0,0,0
745F0,WO,0,0,0,0,0,0,0,0,0
745G1,WO,0,0,0,0,0,0,0,0,0
745G2,WO,0,0,0,0,0,0,0,0,0
745H0,WO,0,0,0,0,0,0,0,0,0
747A1,WO,0,0,0,0,0,0,0,0,0
747A2,WO,0,0,0,0,0,0,0,0,0
747A3,WO,0,0,0,0,0,0,0,0,0
747A4,WO,0,0,0,0,0,0,0,0,0
747A5,WO,0,0,0,0,0,0,0,0,0
747B1,WO,0,0,0,0,0,0,0,0,0
747B2,WO,0,0,0,0,0,0,0,0,0
747C1,WO,0,0,0,0,0,0,0,0,0
747C2,WO,0,0,0,0,0,0,0,0,0
747C3,WO,0,0,0,0,0,0,0,0,0
747D1,WO,0,0,0,0,0,0,0,0,0
747D2,WO,0,0,0,0,0,0,0,0,0
747D3,WO,0,0,0,0,0,0,0,0,0
747E1,WO,0,0,0,0,0,0,0,0,0
747E2,WO,0,0,0,0,0,0,0,0,0
747E3,WO,0,0,0,0,0,0,0,0,0
747F0,WO,0,0,0,0,0,0,0,0,0
74741,NG,0,0,0,0,0,0,0,0,0
748A1,WO,0,0,0,0,0,0,0,0,0
748A2,WO,0,0,0,0,0,0,0,0,0
748A3,WO,0,0,0,0,0,0,0,0,0
748B1,WO,0,0,0,0,0,0,0,0,0
748B2,WO,0,0,0,0,0,0,0,0,0
748B3,WO,0,0,0,0,0,0,0,0,0
748B4,WO,0,0,0,0,0,0,0,0,0
748B5,WO,0,0,0,0,0,0,0,0,0
748B6,WO,0,0,0,0,0,0,0,0,0
748C1,WO,0,0,0,0,0,0,0,0,0
748C2,WO,0,0,0,0,0,0,0,0,0
748C3,WO,0,0,0,0,0,0,0,0,0
748C4,WO,0,0,0,0,0,0,0,0,0
748C5,WO,0,0,0,0,0,0,0,0,0
748D1,WO,0,0,0,0,0,0,0,0,0
748D2,WO,0,0,0,0,0,0,0,0,0
748E1,WO,0,0,0,0,0,0,0,0,0
748E2,WO,0,0,0,0,0,0,0,0,0
748E3,WO,0,0,0,0,0,0,0,0,0
748E4,WO,0,0,0,0,0,0,0,0,0
748F0,WO,0,0,0,0,0,0,0,0,0
74831,NG,0,0,0,0,0,0,0,0,0
749A1,WO,0,0,0,0,0,0,0,0,0
749A2,WO,0,0,0,0,0,0,0,0,0
749A3,WO,0,0,0,0,0,0,0,0,0
749A4,WO,0,0,0,0,0,0,0,0,0
749B1,WO,0,0,0,0,0,0,0,0,0
749B2,WO,0,0,0,0,0,0,0,0,0
749B3,WO,0,0,0,0,0,0,0,0,0
749B4,WO,0,0,0,0,0,0,0,0,0
749B5,WO,0,0,0,0,0,0,0,0,0
749B6,WO,0,0,0,0,0,0,0,0,0
749C0,WO,0,0,0,0,0,0,0,0,0
749D1,WO,0,0,0,0,0,0,0,0,0
749D2,WO,0,0,0,0,0,0,0,0,0
749D3,WO,0,0,0,0,0,0,0,0,0
749D4,WO,0,0,0,0,0,0,0,0,0
749E1,WO,0,0,0,0,0,0,0,0,0
749E2,WO,0,0,0,0,0,0,0,0,0
749E3,WO,0,0,0,0,0,0,0,0,0
749E4,WO,0,0,0,0,0,0,0,0,0
749F1,WO,0,0,0,0,0,0,0,0,0
749F2,WO,0,0,0,0,0,0,0,0,0
749G1,WO,0,0,0,0,0,0,0,0,0
749G2,WO,0,0,0,0,0,0,0,0,0
74931,NG,0,0,0,0,0,0,0,0,0
750A1,WO,0,0,0,0,0,0,0,0,0
750A2,WO,0,0,0,0,0,0,0,0,0
750A3,WO,0,0,0,0,0,0,0,0,0
750A4,WO,0,0,0,0,0,0,0,0,0
750B0,WO,0,0,0,0,0,0,0,0,0
750C0,WO,0,0,0,0,0,0,0,0,0
750D1,WO,0,0,0,0,0,0,0,0,0
750D2,WO,0,0,0,0,0,0,0,0,0
750E1,WO,0,0,0,0,0,0,0,0,0
750E2,WO,0,0,0,0,0,0,0,0,0
750E3,WO,0,0,0,0,0,0,0,0,0
750E4,WO,0,0,0,0,0,0,0,0,0
750F0,WO,0,0,0,0,0,0,0,0,0
750G1,WO,0,0,0,0,0,0,0,0,0
750G2,WO,0,0,0,0,0,0,0,0,0
750H0,WO,0,0,0,0,0,0,0,0,0
750I1,WO,0,0,0,0,0,0,0,0,0
750I2,WO,0,0,0,0,0,0,0,0,0
750I3,WO,0,0,0,0,0,0,0,0,0
75031,NG,0,0,0,0,0,0,0,0,0
75051,NG,0,0,0,0,0,0,0,0,0
751A1,WO,0,0,0,0,0,0,0,0,0
751A2,WO,0,0,0,0,0,0,0,0,0
751A3,WO,0,0,0,0,0,0,0,0,0
751A4,WO,0,0,0,0,0,0,0,0,0
751B1,WO,0,0,0,0,0,0,0,0,0
751B2,WO,0,0,0,0,0,0,0,0,0
751B3,WO,0,0,0,0,0,0,0,0,0
751B4,WO,0,0,0,0,0,0,0,0,0
751C1,WO,0,0,0,0,0,0,0,0,0
751C2,WO,0,0,0,0,0,0,0,0,0
751D0,WO,0,0,0,0,0,0,0,0,0
751E0,WO,0,0,0,0,0,0,0,0,0
751F0,WO,0,0,0,0,0,0,0,0,0
751G1,WO,0,0,0,0,0,0,0,0,0
751G2,WO,0,0,0,0,0,0,0,0,0
751G3,WO,0,0,0,0,0,0,0,0,0
751G4,WO,0,0,0,0,0,0,0,0,0
751G5,WO,0,0,0,0,0,0,0,0,0
751G6,WO,0,0,0,0,0,0,0,0,0
751H1,WO,0,0,0,0,0,0,0,0,0
751H2,WO,0,0,0,0,0,0,0,0,0
751H3,WO,0,0,0,0,0,0,0,0,0
751I0,WO,0,0,0,0,0,0,0,0,0
751J0,WO,0,0,0,0,0,0,0,0,0
751K1,WO,0,0,0,0,0,0,0,0,0
751K2,WO,0,0,0,0,0,0,0,0,0
751K3,WO,0,0,0,0,0,0,0,0,0
751K4,WO,0,0,0,0,0,0,0,0,0
751L1,WO,0,0,0,0,0,0,0,0,0
751L2,WO,0,0,0,0,0,0,0,0,0
751M1,WO,0,0,0,0,0,0,0,0,0
751M2,WO,0,0,0,0,0,0,0,0,0
751N0,WO,0,0,0,0,0,0,0,0,0
75131,NG,0,0,0,0,0,0,0,0,0
75132,NG,0,0,0,0,0,0,0,0,0
75141,NG,0,0,0,0,0,0,0,0,0
75142,NG,0,0,0,0,0,0,0,0,0
75191,NG,0,0,0,0,0,0,0,0,0
752A1,WO,0,0,0,0,0,0,0,0,0
752A2,WO,0,0,0,0,0,0,0,0,0
752A3,WO,0,0,0,0,0,0,0,0,0
752B1,WO,0,0,0,0,0,0,0,0,0
752B2,WO,0,0,0,0,0,0,0,0,0
752B3,WO,0,0,0,0,0,0,0,0,0
752B4,WO,0,0,0,0,0,0,0,0,0
752C1,WO,0,0,0,0,0,0,0,0,0
752C2,WO,0,0,0,0,0,0,0,0,0
752D0,WO,0,0,0,0,0,0,0,0,0
752E1,WO,0,0,0,0,0,0,0,0,0
752E2,WO,0,0,0,0,0,0,0,0,0
752E3,WO,0,0,0,0,0,0,0,0,0
752F1,WO,0,0,0,0,0,0,0,0,0
752F2,WO,0,0,0,0,0,0,0,0,0
75231,NG,0,0,0,0,0,0,0,0,0
