Waldort,WE-Typ,bz_rows,ba_rows,S,MA,Fl,LH,NH,Dring,Zeit,Bew,Sch,Rueck,Text
732A5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732B1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732B3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732B5,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732B6,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732C1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732C4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732C5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732C6,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732D1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
732D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732D3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
732D4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732D5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732E1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732E2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732F1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
732F2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732F3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732F4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732F5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732F6,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732G0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732H1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
732H2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732H3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732H4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732I0,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732J1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732J2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
732J3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
732K1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
732K2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
732K3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
73231,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73241,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
733A1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
733A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
733A3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
733B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
733B2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
733C1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
733C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
733C3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
733D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
733D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
733D3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
733E0,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
733F1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
733F2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
733F3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
73331,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73332,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
734A1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
734A2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
734B1,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
734B2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
734C1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
734C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
734C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
734D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
734D2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
734D3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
734D4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
734E1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
734E2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
73431,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
735A0,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
735B1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
735B2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
735D0,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
735E0,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
73531,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
736A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
736A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736B1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
736B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
736C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
736C3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736D2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
736D3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736E0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
736F1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
736F2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
736F3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
736F4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736F5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736G1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736G2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
736H1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
736H2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
73641,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
737A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
737A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
737A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
737A4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
737A5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
737B1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
737B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
737B3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
737B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
737C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
737C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
737D1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
737D2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
737E1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
737E2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
737E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
737E4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
737F1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
737F2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
73731,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
738A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
738A2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
738A3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
738A4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
738A5,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
738A6,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
738A7,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
738B1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
738B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
738B3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
738B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
738C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
738D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
738D3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
738D4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738E1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738E2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738E3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738F1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738F2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738F3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738F4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738G1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738G2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738G3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
738G4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738H1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738H2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
738H3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738I1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
738I2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
738I3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
738I4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
73831,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73832,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73841,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73842,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
739A1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739A3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
739B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
739B2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
739B3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
739C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739D2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739E1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
739E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
739E3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739E4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
739E5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739F1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
739F2,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
739F3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739F4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
739F5,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
739G1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739G2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
739G3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
739G4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
739G5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739H1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739H2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
739H3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739H4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739H5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739I1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739I2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739I3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
739J0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
73931,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73932,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
73941,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
740A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
740A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
740B0,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
740C0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
740D0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
740E1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
740E2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
740E3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
740F1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
740F2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
740G1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
740G2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
740G3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
740H1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
740H2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
740H3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
740I1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
740I2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
740I3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
740J0,WO,0,7,0,0,0.0,0,0,0,0,0,0,0,0
74031,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
74032,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
74041,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
741A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
741A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
741B0,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
741C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
741C3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741D2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741D3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
741E0,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741F1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
741F2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741G1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
741G2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741G3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
741G4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741H0,WO,0,7,0,0,0.0,0,0,0,0,0,0,0,0
741I1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
741I2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741J1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741J2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
741J3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
741K0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
74131,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
742A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
742A4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
742B1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
742B2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
742C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
742D1,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
742D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742E0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742F1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742F2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
742F3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
742F4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742F5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
742G1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742G2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
742G3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
742G4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
74231,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
743A1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
743A2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
743B0,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
743C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
743C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
743C3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
743D1,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
743D2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
743D3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
743E1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
743E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
743E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
743F1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
743F2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
743G1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
743G2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
743G3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
743G4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
743H0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
743I1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
743I2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
743I3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
74331,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
74341,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
744A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
744A2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
744B1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
744B2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
744C1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
744C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
744C3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
744C4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
744D0,WO,0,10,0,0,0.0,0,0,0,0,0,0,0,0
744E1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
744E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
744F1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
744F2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
744F3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
744F4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
744F5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
744G0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
744H1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
744H2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
744I0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
74441,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
745A0,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
745B0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
745C1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
745C2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
745D1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
745D2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
745E0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
745F0,WO,0,8,0,0,0.0,0,0,0,0,0,0,0,0
745G1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
745G2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
745H0,WO,0,7,0,0,0.0,0,0,0,0,0,0,0,0
747A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
747A2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
747A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
747A4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
747A5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
747B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
747B2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
747C1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
747C2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
747C3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
747D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
747D2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
747D3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
747E1,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
747E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
747E3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
747F0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
74741,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
748A1,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
748A2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
748A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
748B1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
748B2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
748B3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
748B4,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
748B5,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
748B6,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
748C1,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
748C2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
748C3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
748C4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
748C5,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
748D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
748D2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
748E1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
748E2,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
748E3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
748E4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
748F0,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
74831,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
749A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
749A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749A3,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
749A4,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
749B1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749B2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
749B3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749B4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749B5,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749B6,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749C0,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
749D1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749D2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
749D3,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
749D4,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
749E1,WO,0,6,0,0,0.0,0,0,0,0,0,0,0,0
749E2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
749E3,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
749E4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749F1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
749F2,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
749G1,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
749G2,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
74931,NG,0,0,0,0,0.0,0,0,0,0,0,0,0,0
750A1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
750A2,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
750A3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
750A4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
750B0,WO,0,5,0,0,0.0,0,0,0,0,0,0,0,0
750C0,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
750D1,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
750D2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
750E1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
750E2,WO,0,2,0,0,0.0,0,0,0,0,0,0,0,0
750E3,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
750E4,WO,0,1,0,0,0.0,0,0,0,0,0,0,0,0
750F0,WO,0,3,0,0,0.0,0,0,0,0,0,0,0,0
750G1,WO,0,4,0,0,0.0,0,0,0,0,0,0,0,0
